,high_season,min_diff,delay_15,period_day
26498,0,10.0,0,morning
26499,0,24.0,1,morning
26500,0,22.0,1,morning
26501,0,37.0,1,morning
26502,0,22.0,1,morning
26503,0,11.0,0,night
26504,0,-9.0,0,night
26505,0,2.0,0,night
26506,0,118.0,1,night
26507,0,7.0,0,night
26508,0,29.0,1,night
26509,0,22.0,1,night
26510,0,1.0,0,night
26511,0,-2.0,0,night
26512,0,8.0,0,night
26513,0,24.0,1,night
26514,0,16.0,1,night
26515,0,-3.0,0,night
26516,0,-2.0,0,night
26517,0,2.0,0,night
26518,0,11.0,0,night
26519,0,0.0,0,night
26520,0,41.0,1,night
26521,0,16.0,1,night
26522,0,12.0,0,night
26523,0,14.0,0,night
26524,0,5.0,0,night
26525,0,-2.0,0,night
26526,0,14.0,0,night
26527,0,4.0,0,night
26528,0,1.0,0,night
26529,0,1.0,0,night
26530,0,1.0,0,night
26531,0,6.0,0,night
26532,0,2.0,0,night
26533,0,7.0,0,night
26534,0,5.0,0,night
26535,0,6.0,0,night
26536,0,9.0,0,night
26537,0,60.0,1,night
26538,0,151.0,1,night
26539,0,110.0,1,night
26540,0,20.0,1,night
26541,0,-4.0,0,night
26542,0,9.0,0,night
26543,0,26.0,1,night
26544,0,9.0,0,night
26545,0,18.0,1,night
26546,0,41.0,1,night
26547,0,28.0,1,night
26548,0,-1.0,0,night
26549,0,9.0,0,night
26550,0,2.0,0,night
26551,0,-2.0,0,night
26552,0,11.0,0,night
26553,0,-2.0,0,night
26554,0,66.0,1,night
26555,0,1.0,0,night
26556,0,0.0,0,night
26557,0,2.0,0,night
26558,0,-7.0,0,night
26559,0,0.0,0,night
26560,0,4.0,0,night
26561,0,2.0,0,night
26562,0,40.0,1,night
26563,0,3.0,0,night
26564,0,1.0,0,night
26565,0,2.0,0,night
26566,0,0.0,0,night
26567,0,-2.0,0,night
26568,0,18.0,1,night
26569,0,6.0,0,night
26570,0,9.0,0,night
26571,0,-4.0,0,night
26572,0,0.0,0,night
26573,0,-3.0,0,night
26574,0,11.0,0,night
26575,0,1.0,0,night
26576,0,-3.0,0,night
26577,0,5.0,0,night
26578,0,5.0,0,night
26579,0,-5.0,0,night
26580,0,10.0,0,night
26581,0,32.0,1,night
26582,0,40.0,1,night
26583,0,0.0,0,night
26584,0,-3.0,0,night
26585,0,-2.0,0,night
26586,0,5.0,0,night
26587,0,0.0,0,night
26588,0,0.0,0,night
26589,0,115.0,1,night
26590,0,2.0,0,night
26591,0,-3.0,0,night
26592,0,2.0,0,night
26593,0,23.0,1,night
26594,0,64.0,1,night
26595,0,12.0,0,night
26596,0,-1.0,0,night
26597,0,15.0,0,night
26598,0,3.0,0,night
26599,0,0.0,0,night
26600,0,6.0,0,night
26601,0,24.0,1,night
26602,0,10.0,0,night
26603,0,1.0,0,night
26604,0,5.0,0,night
26605,0,4.0,0,night
26606,0,146.0,1,night
26607,0,12.0,0,night
26608,0,15.0,0,night
26609,0,10.0,0,night
26610,0,8.0,0,night
26611,0,0.0,0,night
26612,0,2.0,0,night
26613,0,7.0,0,night
26614,0,-7.0,0,morning
26615,0,-2.0,0,morning
26616,0,-1.0,0,morning
26617,0,5.0,0,morning
26618,0,18.0,1,morning
26619,0,5.0,0,morning
26620,0,-1.0,0,morning
26621,0,2.0,0,morning
26622,0,14.0,0,morning
26623,0,-7.0,0,night
26624,0,10.0,0,night
26625,0,8.0,0,night
26626,0,0.0,0,night
26627,0,1.0,0,night
26628,0,-1.0,0,night
26629,0,-2.0,0,night
26630,0,15.0,0,night
26631,0,0.0,0,night
26632,0,-4.0,0,night
26633,0,-2.0,0,night
26634,0,8.0,0,night
26635,0,0.0,0,night
26636,0,23.0,1,night
26637,0,15.0,0,night
26638,0,4.0,0,night
26639,0,-1.0,0,night
26640,0,20.0,1,night
26641,0,-1.0,0,night
26642,0,99.0,1,night
26643,0,3.0,0,night
26644,0,25.0,1,night
26645,0,43.0,1,night
26646,0,5.0,0,night
26647,0,-1.0,0,night
26648,0,-1.0,0,night
26649,0,16.0,1,night
26650,0,1.0,0,night
26651,0,0.0,0,night
26652,0,2.0,0,night
26653,0,-4.0,0,night
26654,0,2.0,0,night
26655,0,3.0,0,night
26656,0,1.0,0,night
26657,0,-4.0,0,night
26658,0,8.0,0,morning
26659,0,11.0,0,morning
26660,0,2.0,0,morning
26661,0,7.0,0,morning
26662,0,5.0,0,morning
26663,0,2.0,0,morning
26664,0,5.0,0,morning
26665,0,13.0,0,morning
26666,0,6.0,0,morning
26667,0,13.0,0,morning
26668,0,28.0,1,morning
26669,0,32.0,1,morning
26670,0,1.0,0,morning
26671,0,-9.0,0,afternoon
26672,0,-5.0,0,afternoon
26673,0,-2.0,0,afternoon
26674,0,11.0,0,afternoon
26675,0,-2.0,0,afternoon
26676,0,1.0,0,afternoon
26677,0,4.0,0,afternoon
26678,0,-6.0,0,afternoon
26679,0,5.0,0,afternoon
26680,0,0.0,0,afternoon
26681,0,7.0,0,afternoon
26682,0,16.0,1,afternoon
26683,0,8.0,0,afternoon
26684,0,-5.0,0,afternoon
26685,0,11.0,0,afternoon
26686,0,-2.0,0,afternoon
26687,0,104.0,1,afternoon
26688,0,-2.0,0,afternoon
26689,0,5.0,0,morning
26690,0,16.0,1,morning
26691,0,7.0,0,morning
26692,0,16.0,1,morning
26693,0,13.0,0,morning
26694,0,20.0,1,morning
26695,0,14.0,0,morning
26696,0,4.0,0,morning
26697,0,5.0,0,morning
26698,0,2.0,0,morning
26699,0,3.0,0,morning
26700,0,2.0,0,morning
26701,0,3.0,0,morning
26702,0,3.0,0,morning
26703,0,18.0,1,morning
26704,0,-6.0,0,morning
26705,0,-2.0,0,morning
26706,0,5.0,0,morning
26707,0,-4.0,0,morning
26708,0,-1.0,0,morning
26709,0,30.0,1,morning
26710,0,34.0,1,morning
26711,0,0.0,0,morning
26712,0,7.0,0,morning
26713,0,17.0,1,morning
26714,0,19.0,1,morning
26715,0,10.0,0,morning
26716,0,19.0,1,night
26717,0,-9.0,0,night
26718,0,10.0,0,night
26719,0,7.0,0,night
26720,0,7.0,0,night
26721,0,2.0,0,night
26722,0,10.0,0,night
26723,0,1.0,0,night
26724,0,22.0,1,night
26725,0,-2.0,0,night
26726,0,2.0,0,night
26727,0,7.0,0,night
26728,0,-3.0,0,night
26729,0,-1.0,0,night
26730,0,4.0,0,night
26731,0,6.0,0,night
26732,0,0.0,0,night
26733,0,-7.0,0,night
26734,0,1.0,0,night
26735,0,6.0,0,night
26736,0,6.0,0,night
26737,0,8.0,0,night
26738,0,11.0,0,night
26739,0,-2.0,0,night
26740,0,59.0,1,night
26741,0,7.0,0,night
26742,0,15.0,0,night
26743,0,1.0,0,night
26744,0,7.0,0,night
26745,0,19.0,1,night
26746,0,-3.0,0,night
26747,0,1.0,0,night
26748,0,3.0,0,night
26749,0,0.0,0,night
26750,0,13.0,0,night
26751,0,1.0,0,night
26752,0,4.0,0,night
26753,0,-2.0,0,night
26754,0,1.0,0,night
26755,0,55.0,1,night
26756,0,0.0,0,night
26757,0,-3.0,0,night
26758,0,10.0,0,afternoon
26759,0,0.0,0,afternoon
26760,0,1.0,0,afternoon
26761,0,4.0,0,afternoon
26762,0,-2.0,0,afternoon
26763,0,10.0,0,afternoon
26764,0,3.0,0,afternoon
26765,0,3.0,0,afternoon
26766,0,4.0,0,afternoon
26767,0,4.0,0,afternoon
26768,0,27.0,1,afternoon
26769,0,4.0,0,afternoon
26770,0,4.0,0,afternoon
26771,0,7.0,0,afternoon
26772,0,7.0,0,afternoon
26773,0,1.0,0,afternoon
26774,0,3.0,0,afternoon
26775,0,4.0,0,afternoon
26776,0,-2.0,0,afternoon
26777,0,1.0,0,afternoon
26778,0,4.0,0,afternoon
26779,0,-4.0,0,afternoon
26780,0,3.0,0,afternoon
26781,0,2.0,0,afternoon
26782,0,-5.0,0,afternoon
26783,0,1.0,0,afternoon
26784,0,16.0,1,afternoon
26785,0,6.0,0,night
26786,0,9.0,0,night
26787,0,3.0,0,afternoon
26788,0,-7.0,0,afternoon
26789,0,-10.0,0,afternoon
26790,0,4.0,0,night
26791,0,11.0,0,night
26792,0,3.0,0,night
26793,0,13.0,0,night
26794,0,1.0,0,night
26795,0,1.0,0,night
26796,0,0.0,0,night
26797,0,-1.0,0,night
26798,0,11.0,0,night
26799,0,-2.0,0,night
26800,0,9.0,0,night
26801,0,1.0,0,night
26802,0,5.0,0,night
26803,0,3.0,0,night
26804,0,-2.0,0,night
26805,0,9.0,0,night
26806,0,2.0,0,night
26807,0,58.0,1,night
26808,0,-1.0,0,night
26809,0,2.0,0,night
26810,0,44.0,1,night
26811,0,2.0,0,night
26812,0,9.0,0,night
26813,0,-6.0,0,night
26814,0,-1.0,0,night
26815,0,-1.0,0,night
26816,0,-3.0,0,night
26817,0,8.0,0,night
26818,0,-1.0,0,night
26819,0,-7.0,0,night
26820,0,-4.0,0,night
26821,0,11.0,0,afternoon
26822,0,9.0,0,afternoon
26823,0,2.0,0,afternoon
26824,0,12.0,0,afternoon
26825,0,1.0,0,afternoon
26826,0,9.0,0,afternoon
26827,0,3.0,0,afternoon
26828,0,13.0,0,afternoon
26829,0,15.0,0,afternoon
26830,0,11.0,0,afternoon
26831,0,11.0,0,afternoon
26832,0,5.0,0,afternoon
26833,0,0.0,0,afternoon
26834,0,8.0,0,afternoon
26835,0,0.0,0,afternoon
26836,0,27.0,1,afternoon
26837,0,36.0,1,afternoon
26838,0,1.0,0,afternoon
26839,0,4.0,0,afternoon
26840,0,8.0,0,afternoon
26841,0,2.0,0,afternoon
26842,0,7.0,0,afternoon
26843,0,14.0,0,afternoon
26844,0,0.0,0,afternoon
26845,0,-1.0,0,afternoon
26846,0,2.0,0,afternoon
26847,0,4.0,0,afternoon
26848,0,4.0,0,afternoon
26849,0,-1.0,0,afternoon
26850,0,6.0,0,afternoon
26851,0,3.0,0,afternoon
26852,0,-8.0,0,night
26853,0,10.0,0,night
26854,0,9.0,0,night
26855,0,48.0,1,night
26856,0,4.0,0,night
26857,0,2.0,0,night
26858,0,0.0,0,night
26859,0,1.0,0,night
26860,0,-1.0,0,afternoon
26861,0,4.0,0,afternoon
26862,0,-7.0,0,afternoon
26863,0,60.0,1,afternoon
26864,0,1.0,0,afternoon
26865,0,0.0,0,afternoon
26866,0,12.0,0,afternoon
26867,0,11.0,0,night
26868,0,0.0,0,night
26869,0,2.0,0,night
26870,0,8.0,0,night
26871,0,0.0,0,night
26872,0,1.0,0,night
26873,0,16.0,1,night
26874,0,55.0,1,night
26875,0,4.0,0,night
26876,0,-6.0,0,afternoon
26877,0,9.0,0,afternoon
26878,0,3.0,0,afternoon
26879,0,1.0,0,afternoon
26880,0,10.0,0,afternoon
26881,0,11.0,0,afternoon
26882,0,107.0,1,afternoon
26883,0,10.0,0,afternoon
26884,0,9.0,0,afternoon
26885,0,55.0,1,afternoon
26886,0,4.0,0,afternoon
26887,0,1.0,0,afternoon
26888,0,1.0,0,afternoon
26889,0,-1.0,0,afternoon
26890,0,-1.0,0,afternoon
26891,0,60.0,1,afternoon
26892,0,15.0,0,afternoon
26893,0,5.0,0,afternoon
26894,0,2.0,0,afternoon
26895,0,80.0,1,afternoon
26896,0,21.0,1,afternoon
26897,0,1.0,0,afternoon
26898,0,57.0,1,afternoon
26899,0,-5.0,0,morning
26900,0,-7.0,0,morning
26901,0,2.0,0,morning
26902,0,8.0,0,morning
26903,0,0.0,0,morning
26904,0,5.0,0,morning
26905,0,1.0,0,morning
26906,0,11.0,0,morning
26907,0,5.0,0,morning
26908,0,3.0,0,morning
26909,0,7.0,0,morning
26910,0,-2.0,0,morning
26911,0,1.0,0,morning
26912,0,10.0,0,morning
26913,0,18.0,1,morning
26914,0,-4.0,0,morning
26915,0,0.0,0,morning
26916,0,135.0,1,morning
26917,0,6.0,0,morning
26918,0,3.0,0,morning
26919,0,69.0,1,morning
26920,0,-1.0,0,morning
26921,0,-4.0,0,morning
26922,0,12.0,0,morning
26923,0,6.0,0,morning
26924,0,3.0,0,morning
26925,0,1.0,0,morning
26926,0,7.0,0,morning
26927,0,112.0,1,morning
26928,0,44.0,1,morning
26929,0,-5.0,0,morning
26930,0,-5.0,0,afternoon
26931,0,20.0,1,afternoon
26932,0,29.0,1,afternoon
26933,0,-1.0,0,afternoon
26934,0,14.0,0,afternoon
26935,0,0.0,0,afternoon
26936,0,3.0,0,afternoon
26937,0,14.0,0,afternoon
26938,0,6.0,0,afternoon
26939,0,-3.0,0,afternoon
26940,0,10.0,0,afternoon
26941,0,3.0,0,afternoon
26942,0,-2.0,0,afternoon
26943,0,6.0,0,morning
26944,0,15.0,0,morning
26945,0,4.0,0,morning
26946,0,-3.0,0,morning
26947,0,17.0,1,morning
26948,0,6.0,0,morning
26949,0,30.0,1,morning
26950,0,-2.0,0,morning
26951,0,-8.0,0,morning
26952,0,18.0,1,morning
26953,0,4.0,0,morning
26954,0,18.0,1,morning
26955,0,21.0,1,morning
26956,0,39.0,1,morning
26957,0,5.0,0,morning
26958,0,22.0,1,morning
26959,0,57.0,1,morning
26960,0,7.0,0,morning
26961,0,5.0,0,afternoon
26962,0,-3.0,0,night
26963,0,34.0,1,night
26964,0,49.0,1,night
26965,0,-3.0,0,night
26966,0,6.0,0,night
26967,0,4.0,0,night
26968,0,73.0,1,night
26969,0,43.0,1,night
26970,0,10.0,0,night
26971,0,2.0,0,night
26972,0,12.0,0,night
26973,0,0.0,0,night
26974,0,-4.0,0,night
26975,0,40.0,1,night
26976,0,1.0,0,night
26977,0,51.0,1,night
26978,0,10.0,0,night
26979,0,8.0,0,night
26980,0,4.0,0,night
26981,0,8.0,0,night
26982,0,30.0,1,night
26983,0,3.0,0,night
26984,0,124.0,1,night
26985,0,-1.0,0,night
26986,0,1.0,0,night
26987,0,2.0,0,night
26988,0,0.0,0,night
26989,0,55.0,1,night
26990,0,13.0,0,night
26991,0,2.0,0,night
26992,0,94.0,1,night
26993,0,5.0,0,afternoon
26994,0,4.0,0,afternoon
26995,0,5.0,0,afternoon
26996,0,13.0,0,afternoon
26997,0,-8.0,0,morning
26998,0,5.0,0,morning
26999,0,15.0,0,morning
27000,0,3.0,0,morning
27001,0,15.0,0,morning
27002,0,12.0,0,morning
27003,0,14.0,0,morning
27004,0,1.0,0,morning
27005,0,0.0,0,morning
27006,0,5.0,0,morning
27007,0,11.0,0,morning
27008,0,26.0,1,morning
27009,0,7.0,0,morning
27010,0,4.0,0,morning
27011,0,8.0,0,morning
27012,0,9.0,0,morning
27013,0,5.0,0,morning
27014,0,4.0,0,morning
27015,0,40.0,1,morning
27016,0,18.0,1,morning
27017,0,18.0,1,morning
27018,0,14.0,0,morning
27019,0,12.0,0,morning
27020,0,6.0,0,morning
27021,0,-1.0,0,morning
27022,0,7.0,0,morning
27023,0,20.0,1,morning
27024,0,13.0,0,morning
27025,0,3.0,0,morning
27026,0,9.0,0,morning
27027,0,4.0,0,morning
27028,0,7.0,0,morning
27029,0,46.0,1,morning
27030,0,9.0,0,morning
27031,0,0.0,0,morning
27032,0,11.0,0,morning
27033,0,1.0,0,morning
27034,0,6.0,0,morning
27035,0,15.0,0,morning
27036,0,7.0,0,morning
27037,0,23.0,1,morning
27038,0,-5.0,0,afternoon
27039,0,2.0,0,afternoon
27040,0,29.0,1,afternoon
27041,0,-1.0,0,afternoon
27042,0,18.0,1,afternoon
27043,0,7.0,0,afternoon
27044,0,9.0,0,afternoon
27045,0,4.0,0,afternoon
27046,0,23.0,1,afternoon
27047,0,14.0,0,afternoon
27048,0,10.0,0,afternoon
27049,0,6.0,0,afternoon
27050,0,3.0,0,afternoon
27051,0,-5.0,0,morning
27052,0,1.0,0,morning
27053,0,-2.0,0,morning
27054,0,4.0,0,morning
27055,0,-1.0,0,morning
27056,0,67.0,1,morning
27057,0,2.0,0,morning
27058,0,8.0,0,morning
27059,0,5.0,0,morning
27060,0,0.0,0,morning
27061,0,5.0,0,morning
27062,0,8.0,0,morning
27063,0,11.0,0,morning
27064,0,1.0,0,morning
27065,0,2.0,0,morning
27066,0,8.0,0,morning
27067,0,1.0,0,morning
27068,0,2.0,0,morning
27069,0,6.0,0,morning
27070,0,23.0,1,morning
27071,0,49.0,1,morning
27072,0,4.0,0,morning
27073,0,-1.0,0,night
27074,0,35.0,1,morning
27075,0,6.0,0,afternoon
27076,0,6.0,0,morning
27077,0,-3.0,0,afternoon
27078,0,13.0,0,afternoon
27079,0,0.0,0,morning
27080,0,-3.0,0,afternoon
27081,0,-6.0,0,night
27082,0,9.0,0,night
27083,0,2.0,0,morning
27084,0,5.0,0,afternoon
27085,0,6.0,0,night
27086,0,15.0,0,night
27087,0,-1.0,0,night
27088,0,1.0,0,night
27089,0,22.0,1,afternoon
27090,0,8.0,0,night
27091,0,1.0,0,night
27092,0,6.0,0,afternoon
27093,0,17.0,1,morning
27094,0,17.0,1,afternoon
27095,0,0.0,0,morning
27096,0,2.0,0,night
27097,0,12.0,0,night
27098,0,14.0,0,night
27099,0,0.0,0,night
27100,0,-6.0,0,night
27101,0,10.0,0,night
27102,0,7.0,0,night
27103,0,1.0,0,night
27104,0,-3.0,0,night
27105,0,6.0,0,night
27106,0,36.0,1,night
27107,0,-3.0,0,night
27108,0,22.0,1,night
27109,0,-11.0,0,night
27110,0,-4.0,0,night
27111,0,21.0,1,night
27112,0,0.0,0,night
27113,0,-4.0,0,night
27114,0,2.0,0,night
27115,0,50.0,1,night
27116,0,32.0,1,night
27117,0,4.0,0,night
27118,0,-3.0,0,night
27119,0,0.0,0,night
27120,0,13.0,0,night
27121,0,-4.0,0,night
27122,0,9.0,0,night
27123,0,-3.0,0,night
27124,0,-5.0,0,night
27125,0,-2.0,0,night
27126,0,5.0,0,morning
27127,0,0.0,0,morning
27128,0,1.0,0,morning
27129,0,8.0,0,morning
27130,0,7.0,0,morning
27131,0,8.0,0,morning
27132,0,23.0,1,morning
27133,0,12.0,0,night
27134,0,5.0,0,night
27135,0,1.0,0,night
27136,0,-3.0,0,night
27137,0,8.0,0,night
27138,0,4.0,0,night
27139,0,17.0,1,night
27140,0,-2.0,0,night
27141,0,19.0,1,night
27142,0,-6.0,0,night
27143,0,1.0,0,morning
27144,0,-1.0,0,morning
27145,0,4.0,0,morning
27146,0,9.0,0,morning
27147,0,7.0,0,morning
27148,0,9.0,0,morning
27149,0,6.0,0,morning
27150,0,24.0,1,morning
27151,0,3.0,0,morning
27152,0,-4.0,0,morning
27153,0,7.0,0,morning
27154,0,-4.0,0,morning
27155,0,9.0,0,morning
27156,0,31.0,1,morning
27157,0,0.0,0,morning
27158,0,1.0,0,morning
27159,0,-1.0,0,morning
27160,0,150.0,1,morning
27161,0,18.0,1,morning
27162,0,0.0,0,morning
27163,0,17.0,1,morning
27164,0,29.0,1,morning
27165,0,4.0,0,morning
27166,0,4.0,0,night
27167,0,6.0,0,night
27168,0,3.0,0,night
27169,0,4.0,0,night
27170,0,1.0,0,night
27171,0,8.0,0,night
27172,0,9.0,0,night
27173,0,27.0,1,night
27174,0,13.0,0,night
27175,0,11.0,0,night
27176,0,3.0,0,afternoon
27177,0,1.0,0,afternoon
27178,0,14.0,0,afternoon
27179,0,18.0,1,afternoon
27180,0,16.0,1,afternoon
27181,0,11.0,0,afternoon
27182,0,14.0,0,afternoon
27183,0,1.0,0,afternoon
27184,0,-2.0,0,afternoon
27185,0,11.0,0,afternoon
27186,0,17.0,1,afternoon
27187,0,-3.0,0,afternoon
27188,0,72.0,1,afternoon
27189,0,4.0,0,afternoon
27190,0,0.0,0,night
27191,0,16.0,1,night
27192,0,2.0,0,night
27193,0,0.0,0,night
27194,0,13.0,0,night
27195,0,2.0,0,night
27196,0,22.0,1,night
27197,0,6.0,0,night
27198,0,2.0,0,night
27199,0,102.0,1,night
27200,0,11.0,0,night
27201,0,8.0,0,night
27202,0,13.0,0,night
27203,0,13.0,0,night
27204,0,1.0,0,night
27205,0,-2.0,0,night
27206,0,0.0,0,night
27207,0,33.0,1,night
27208,0,8.0,0,night
27209,0,21.0,1,night
27210,0,5.0,0,night
27211,0,0.0,0,night
27212,0,0.0,0,night
27213,0,7.0,0,night
27214,0,4.0,0,night
27215,0,0.0,0,night
27216,0,4.0,0,night
27217,0,23.0,1,morning
27218,0,10.0,0,morning
27219,0,18.0,1,morning
27220,0,5.0,0,morning
27221,0,6.0,0,morning
27222,0,25.0,1,morning
27223,0,13.0,0,morning
27224,0,11.0,0,morning
27225,0,128.0,1,morning
27226,0,-2.0,0,morning
27227,0,36.0,1,morning
27228,0,11.0,0,morning
27229,0,1.0,0,morning
27230,0,19.0,1,morning
27231,0,44.0,1,morning
27232,0,16.0,1,morning
27233,0,8.0,0,morning
27234,0,16.0,1,morning
27235,0,27.0,1,morning
27236,0,20.0,1,morning
27237,0,5.0,0,morning
27238,0,11.0,0,morning
27239,0,26.0,1,morning
27240,0,-3.0,0,morning
27241,0,17.0,1,morning
27242,0,17.0,1,morning
27243,0,31.0,1,morning
27244,0,47.0,1,morning
27245,0,38.0,1,morning
27246,0,55.0,1,afternoon
27247,0,8.0,0,afternoon
27248,0,8.0,0,morning
27249,0,5.0,0,night
27250,0,41.0,1,afternoon
27251,0,49.0,1,afternoon
27252,0,1.0,0,afternoon
27253,0,9.0,0,afternoon
27254,0,12.0,0,night
27255,0,55.0,1,afternoon
27256,0,24.0,1,night
27257,0,62.0,1,morning
27258,0,59.0,1,afternoon
27259,0,30.0,1,afternoon
27260,0,7.0,0,morning
27261,0,16.0,1,morning
27262,0,2.0,0,morning
27263,0,7.0,0,morning
27264,0,-4.0,0,morning
27265,0,30.0,1,morning
27266,0,23.0,1,morning
27267,0,41.0,1,morning
27268,0,15.0,0,morning
27269,0,0.0,0,morning
27270,0,26.0,1,morning
27271,0,7.0,0,morning
27272,0,-8.0,0,afternoon
27273,0,-6.0,0,afternoon
27274,0,-1.0,0,afternoon
27275,0,-6.0,0,afternoon
27276,0,5.0,0,afternoon
27277,0,57.0,1,afternoon
27278,0,-5.0,0,afternoon
27279,0,-5.0,0,afternoon
27280,0,5.0,0,afternoon
27281,0,6.0,0,afternoon
27282,0,10.0,0,afternoon
27283,0,62.0,1,afternoon
27284,0,2.0,0,afternoon
27285,0,36.0,1,afternoon
27286,0,161.0,1,morning
27287,0,0.0,0,morning
27288,0,58.0,1,morning
27289,0,-2.0,0,morning
27290,0,0.0,0,morning
27291,0,8.0,0,morning
27292,0,-2.0,0,morning
27293,0,15.0,0,morning
27294,0,-1.0,0,morning
27295,0,11.0,0,morning
27296,0,7.0,0,morning
27297,0,-4.0,0,morning
27298,0,0.0,0,morning
27299,0,7.0,0,morning
27300,0,31.0,1,morning
27301,0,3.0,0,morning
27302,0,72.0,1,morning
27303,0,7.0,0,morning
27304,0,-9.0,0,morning
27305,0,7.0,0,morning
27306,0,51.0,1,morning
27307,0,5.0,0,morning
27308,0,3.0,0,afternoon
27309,0,1.0,0,afternoon
27310,0,-4.0,0,afternoon
27311,0,4.0,0,afternoon
27312,0,6.0,0,afternoon
27313,0,2.0,0,afternoon
27314,0,-6.0,0,afternoon
27315,0,-1.0,0,afternoon
27316,0,-9.0,0,afternoon
27317,0,3.0,0,afternoon
27318,0,4.0,0,afternoon
27319,0,-7.0,0,afternoon
27320,0,-6.0,0,afternoon
27321,0,3.0,0,afternoon
27322,0,0.0,0,afternoon
27323,0,0.0,0,afternoon
27324,0,11.0,0,afternoon
27325,0,-2.0,0,afternoon
27326,0,0.0,0,afternoon
27327,0,34.0,1,afternoon
27328,0,25.0,1,afternoon
27329,0,0.0,0,afternoon
27330,0,13.0,0,morning
27331,0,10.0,0,morning
27332,0,13.0,0,morning
27333,0,0.0,0,morning
27334,0,-2.0,0,morning
27335,0,1.0,0,morning
27336,0,-2.0,0,morning
27337,0,-9.0,0,morning
27338,0,21.0,1,morning
27339,0,4.0,0,morning
27340,0,-4.0,0,morning
27341,0,5.0,0,morning
27342,0,-5.0,0,morning
27343,0,0.0,0,morning
27344,0,20.0,1,morning
27345,0,22.0,1,morning
27346,0,2.0,0,morning
27347,0,21.0,1,morning
27348,0,-1.0,0,morning
27349,0,116.0,1,morning
27350,0,58.0,1,morning
27351,0,92.0,1,morning
27352,0,1.0,0,morning
27353,0,10.0,0,night
27354,0,-9.0,0,night
27355,0,-10.0,0,night
27356,0,53.0,1,afternoon
27357,0,30.0,1,night
27358,0,13.0,0,night
27359,0,38.0,1,night
27360,0,80.0,1,afternoon
27361,0,6.0,0,night
27362,0,2.0,0,night
27363,0,6.0,0,night
27364,0,5.0,0,afternoon
27365,0,72.0,1,night
27366,0,9.0,0,afternoon
27367,0,4.0,0,morning
27368,0,2.0,0,morning
27369,0,11.0,0,morning
27370,0,-7.0,0,night
27371,0,29.0,1,night
27372,0,17.0,1,night
27373,0,-10.0,0,night
27374,0,60.0,1,night
27375,0,61.0,1,night
27376,0,18.0,1,night
27377,0,0.0,0,night
27378,0,12.0,0,night
27379,0,-2.0,0,night
27380,0,3.0,0,night
27381,0,46.0,1,night
27382,0,-3.0,0,night
27383,0,6.0,0,night
27384,0,2.0,0,night
27385,0,5.0,0,night
27386,0,2.0,0,night
27387,0,28.0,1,night
27388,0,3.0,0,night
27389,0,2.0,0,night
27390,0,4.0,0,night
27391,0,2.0,0,night
27392,0,-8.0,0,night
27393,0,1.0,0,night
27394,0,31.0,1,night
27395,0,16.0,1,night
27396,0,0.0,0,night
27397,0,5.0,0,night
27398,0,41.0,1,night
27399,0,153.0,1,night
27400,0,93.0,1,night
27401,0,-8.0,0,night
27402,0,11.0,0,night
27403,0,-11.0,0,morning
27404,0,5.0,0,morning
27405,0,-10.0,0,morning
27406,0,127.0,1,morning
27407,0,19.0,1,morning
27408,0,25.0,1,night
27409,0,5.0,0,night
27410,0,0.0,0,night
27411,0,15.0,0,night
27412,0,-9.0,0,night
27413,0,-1.0,0,night
27414,0,7.0,0,night
27415,0,-2.0,0,night
27416,0,-3.0,0,night
27417,0,-4.0,0,night
27418,0,0.0,0,night
27419,0,-10.0,0,night
27420,0,-7.0,0,night
27421,0,-4.0,0,night
27422,0,-3.0,0,night
27423,0,3.0,0,night
27424,0,-10.0,0,night
27425,0,2.0,0,night
27426,0,-5.0,0,night
27427,0,-3.0,0,night
27428,0,-2.0,0,night
27429,0,-1.0,0,night
27430,0,-5.0,0,night
27431,0,-11.0,0,night
27432,0,-11.0,0,night
27433,0,-8.0,0,night
27434,0,0.0,0,night
27435,0,4.0,0,night
27436,0,10.0,0,night
27437,0,22.0,1,night
27438,0,-9.0,0,night
27439,0,-8.0,0,night
27440,0,-8.0,0,night
27441,0,-9.0,0,night
27442,0,-9.0,0,night
27443,0,-9.0,0,night
27444,0,-2.0,0,night
27445,0,90.0,1,night
27446,0,-12.0,0,night
27447,0,-5.0,0,night
27448,0,-10.0,0,night
27449,0,-6.0,0,night
27450,0,-7.0,0,night
27451,0,-5.0,0,night
27452,0,-6.0,0,night
27453,0,80.0,1,night
27454,0,4.0,0,night
27455,0,27.0,1,night
27456,0,-11.0,0,night
27457,0,-7.0,0,night
27458,0,-2.0,0,night
27459,0,-10.0,0,night
27460,0,-7.0,0,night
27461,0,-9.0,0,night
27462,0,-8.0,0,night
27463,0,110.0,1,night
27464,0,20.0,1,night
27465,0,-7.0,0,morning
27466,0,3.0,0,morning
27467,0,-3.0,0,morning
27468,0,0.0,0,morning
27469,0,19.0,1,morning
27470,0,2.0,0,morning
27471,0,13.0,0,morning
27472,0,-8.0,0,morning
27473,0,-9.0,0,morning
27474,0,-6.0,0,morning
27475,0,0.0,0,morning
27476,0,3.0,0,morning
27477,0,70.0,1,morning
27478,0,9.0,0,morning
27479,0,-1.0,0,morning
27480,0,54.0,1,morning
27481,0,-3.0,0,morning
27482,0,9.0,0,morning
